number,date,title,url,pdf
WHA3.92,1950,"World Health Defence Fund
﻿",https://apps.who.int/iris/handle/10665/86337,/iris/bitstream/handle/10665/86337/WHA3.92_eng.pdf?sequence=1&isAllowed=y
WHA3.29,1950,"Rheumatic diseases
﻿",https://apps.who.int/iris/handle/10665/86233,/iris/bitstream/handle/10665/86233/WHA3.29_eng.pdf?sequence=1&isAllowed=y
WHA3.22,1950,"Trachoma
﻿",https://apps.who.int/iris/handle/10665/86223,/iris/bitstream/handle/10665/86223/WHA3.22_eng.pdf?sequence=1&isAllowed=y
WHA3.16,1950,"International Health Yearbook
﻿",https://apps.who.int/iris/handle/10665/86217,/iris/bitstream/handle/10665/86217/WHA3.16_eng.pdf?sequence=1&isAllowed=y
WHA3.2,1950,"Expert Committee on Professional and Technical Education of Medical and Auxiliary Personnel: report on the first session
﻿",https://apps.who.int/iris/handle/10665/86200,/iris/bitstream/handle/10665/86200/WHA3.2_eng.pdf?sequence=1&isAllowed=y
WHA3.30,1950,"Epidemic and serum hepatitis
﻿",https://apps.who.int/iris/handle/10665/86234,/iris/bitstream/handle/10665/86234/WHA3.30_eng.pdf?sequence=1&isAllowed=y
WHA3.25,1950,"Q fever
﻿",https://apps.who.int/iris/handle/10665/86228,/iris/bitstream/handle/10665/86228/WHA3.25_eng.pdf?sequence=1&isAllowed=y
WHA3.7,1950,"Population problems
﻿",https://apps.who.int/iris/handle/10665/86205,/iris/bitstream/handle/10665/86205/WHA3.7_eng.pdf?sequence=1&isAllowed=y
WHA3.11,1950,"Non-Proprietary names for drugs
﻿",https://apps.who.int/iris/handle/10665/86211,/iris/bitstream/handle/10665/86211/WHA3.11_eng.pdf?sequence=1&isAllowed=y
WHA3.47,1950,"Regulations for expert advisory panels and committees
﻿",https://apps.who.int/iris/handle/10665/86258,/iris/bitstream/handle/10665/86258/WHA3.47_eng.pdf?sequence=1&isAllowed=y
WHA3.49,1950,"Establishment of national WHO committees
﻿",https://apps.who.int/iris/handle/10665/86260,/iris/bitstream/handle/10665/86260/WHA3.49_eng.pdf?sequence=1&isAllowed=y
WHA3.10,1950,"Pharmacopoea Internationalis
﻿",https://apps.who.int/iris/handle/10665/86209,/iris/bitstream/handle/10665/86209/WHA3.10_eng.pdf?sequence=1&isAllowed=y
WHA3.116,1950,"Technical assistance programme
﻿",https://apps.who.int/iris/handle/10665/86365,/iris/bitstream/handle/10665/86365/WHA3.116_eng.pdf?sequence=1&isAllowed=y
WHA3.109,1950,"Appropriation resolution for the financial year 1951
﻿",https://apps.who.int/iris/handle/10665/86356,/iris/bitstream/handle/10665/86356/WHA3.109_eng.pdf?sequence=1&isAllowed=y
WHA3.99,1950,"Place of fourth World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/86344,/iris/bitstream/handle/10665/86344/WHA3.99_eng.pdf?sequence=1&isAllowed=y
WHA3.77,1950,"Admission of Southern Rhodesia as an associate member of WHO
﻿",https://apps.who.int/iris/handle/10665/86319,/iris/bitstream/handle/10665/86319/WHA3.77_eng.pdf?sequence=1&isAllowed=y
WHA3.66,1950,"Health education of the public
﻿",https://apps.who.int/iris/handle/10665/86306,/iris/bitstream/handle/10665/86306/WHA3.66_eng.pdf?sequence=1&isAllowed=y
WHA3.98,1950,"Office international d'Hygiène publique
﻿",https://apps.who.int/iris/handle/10665/86343,/iris/bitstream/handle/10665/86343/WHA3.98_eng.pdf?sequence=1&isAllowed=y
WHA3.88,1950,"Report on financial rules
﻿",https://apps.who.int/iris/handle/10665/86332,/iris/bitstream/handle/10665/86332/WHA3.88_eng.pdf?sequence=1&isAllowed=y
WHA3.61,1950,"Expert Committee on Tuberculosis: report on the fourth session
﻿",https://apps.who.int/iris/handle/10665/86301,/iris/bitstream/handle/10665/86301/WHA3.61_eng.pdf?sequence=1&isAllowed=y
WHA3.42,1950,"Supplies for governmental programmes
﻿",https://apps.who.int/iris/handle/10665/86250,/iris/bitstream/handle/10665/86250/WHA3.42_eng.pdf?sequence=1&isAllowed=y
WHA3.68,1950,"General promotion of health
﻿",https://apps.who.int/iris/handle/10665/86308,/iris/bitstream/handle/10665/86308/WHA3.68_eng.pdf?sequence=1&isAllowed=y
WHA3.70,1950,"Medical supplies
﻿",https://apps.who.int/iris/handle/10665/86310,/iris/bitstream/handle/10665/86310/WHA3.70_eng.pdf?sequence=1&isAllowed=y
WHA3.101,1950,"Arrangements for accommodation for headquarters office
﻿",https://apps.who.int/iris/handle/10665/86346,/iris/bitstream/handle/10665/86346/WHA3.101_eng.pdf?sequence=1&isAllowed=y
WHA3.75,1950,"Admission of the United States of Indonesia to membership of WHO
﻿",https://apps.who.int/iris/handle/10665/86317,/iris/bitstream/handle/10665/86317/WHA3.75_eng.pdf?sequence=1&isAllowed=y
WHA3.105,1950,"Working capital fund
﻿",https://apps.who.int/iris/handle/10665/86352,/iris/bitstream/handle/10665/86352/WHA3.105_eng.pdf?sequence=1&isAllowed=y
WHA3.93,1950,"Provisional staff regulations
﻿",https://apps.who.int/iris/handle/10665/86338,/iris/bitstream/handle/10665/86338/WHA3.93_eng.pdf?sequence=1&isAllowed=y
WHA3.56,1950,"Emergency sanitary measures in connection with the Mecca pilgrimage
﻿",https://apps.who.int/iris/handle/10665/86295,/iris/bitstream/handle/10665/86295/WHA3.56_eng.pdf?sequence=1&isAllowed=y
WHA3.81,1950,"Level of expenditure for 1951
﻿",https://apps.who.int/iris/handle/10665/86324,/iris/bitstream/handle/10665/86324/WHA3.81_eng.pdf?sequence=1&isAllowed=y
WHA3.73,1950,"Status of contributions to the budget for 1948
﻿",https://apps.who.int/iris/handle/10665/86314,/iris/bitstream/handle/10665/86314/WHA3.73_eng.pdf?sequence=1&isAllowed=y
WHA3.86,1950,"Provisional scale of assessments for associate members
﻿",https://apps.who.int/iris/handle/10665/86330,/iris/bitstream/handle/10665/86330/WHA3.86_eng.pdf?sequence=1&isAllowed=y
WHA3.106,1950,"Procedure for consideration of the programme budget at the fourth World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/86353,/iris/bitstream/handle/10665/86353/WHA3.106_eng.pdf?sequence=1&isAllowed=y
WHA3.62,1950,"Therapeutic substances
﻿",https://apps.who.int/iris/handle/10665/86302,/iris/bitstream/handle/10665/86302/WHA3.62_eng.pdf?sequence=1&isAllowed=y
WHA3.84,1950,"Action taken by certain countries with respect to membership of WHO
﻿",https://apps.who.int/iris/handle/10665/86327,/iris/bitstream/handle/10665/86327/WHA3.84_eng.pdf?sequence=1&isAllowed=y
WHA3.78,1950,"Report on absentee members of the Executive Board
﻿",https://apps.who.int/iris/handle/10665/86320,/iris/bitstream/handle/10665/86320/WHA3.78_eng.pdf?sequence=1&isAllowed=y
WHA3.60,1950,"Expert Committee on Malaria: report on the third session
﻿",https://apps.who.int/iris/handle/10665/86300,/iris/bitstream/handle/10665/86300/WHA3.60_eng.pdf?sequence=1&isAllowed=y
WHA3.55,1950,"Administrative office for Africa
﻿",https://apps.who.int/iris/handle/10665/86294,/iris/bitstream/handle/10665/86294/WHA3.55_eng.pdf?sequence=1&isAllowed=y
WHA3.94,1950,"Staff rules
﻿",https://apps.who.int/iris/handle/10665/86339,/iris/bitstream/handle/10665/86339/WHA3.94_eng.pdf?sequence=1&isAllowed=y
WHA3.58,1950,"Expert Committee on Plague: report on the first session
﻿",https://apps.who.int/iris/handle/10665/86297,/iris/bitstream/handle/10665/86297/WHA3.58_eng.pdf?sequence=1&isAllowed=y
WHA3.119,1950,"Temporary assignment of the state of Viet Nam and the kingdoms of Cambodia and Laos to the South-East Asia region
﻿",https://apps.who.int/iris/handle/10665/86368,/iris/bitstream/handle/10665/86368/WHA3.119_eng.pdf?sequence=1&isAllowed=y
WHA3.97,1950,"Issue of special world health stamps by member states to raise funds for promoting internatinal health work by WHO
﻿",https://apps.who.int/iris/handle/10665/86342,/iris/bitstream/handle/10665/86342/WHA3.97_eng.pdf?sequence=1&isAllowed=y
WHA3.122,1950,"Reports of the Executive Board and of the Director-General
﻿",https://apps.who.int/iris/handle/10665/86371,/iris/bitstream/handle/10665/86371/WHA3.122_eng.pdf?sequence=1&isAllowed=y
WHA3.104,1950,"Confidential report on the composition of the Secretariat
﻿",https://apps.who.int/iris/handle/10665/86350,/iris/bitstream/handle/10665/86350/WHA3.104_eng.pdf?sequence=1&isAllowed=y
WHA3.54,1950,"Western Pacific regional organization
﻿",https://apps.who.int/iris/handle/10665/86293,/iris/bitstream/handle/10665/86293/WHA3.54_eng.pdf?sequence=1&isAllowed=y
WHA3.112,1950,"Suspension of financial regulations 13 and 16(‎e)‎
﻿",https://apps.who.int/iris/handle/10665/86360,/iris/bitstream/handle/10665/86360/WHA3.112_eng.pdf?sequence=1&isAllowed=y
WHA3.95,1950,"Currency of contributions
﻿",https://apps.who.int/iris/handle/10665/86340,/iris/bitstream/handle/10665/86340/WHA3.95_eng.pdf?sequence=1&isAllowed=y
WHA3.96,1950,"Proposed amendments to the constitution of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86341,/iris/bitstream/handle/10665/86341/WHA3.96_eng.pdf?sequence=1&isAllowed=y
WHA3.87,1950,"Appointment of the external auditor for 1951
﻿",https://apps.who.int/iris/handle/10665/86331,/iris/bitstream/handle/10665/86331/WHA3.87_eng.pdf?sequence=1&isAllowed=y
WHA3.65,1950,"Organization of public-health services
﻿",https://apps.who.int/iris/handle/10665/86305,/iris/bitstream/handle/10665/86305/WHA3.65_eng.pdf?sequence=1&isAllowed=y
WHA3.52,1950,"Léon Bernard Foundation: amendment of statutes
﻿",https://apps.who.int/iris/handle/10665/86290,/iris/bitstream/handle/10665/86290/WHA3.52_eng.pdf?sequence=1&isAllowed=y
WHA3.103,1950,"Appointment of member and alternate to the Staff Pension Committee
﻿",https://apps.who.int/iris/handle/10665/86349,/iris/bitstream/handle/10665/86349/WHA3.103_eng.pdf?sequence=1&isAllowed=y
WHA3.85,1950,"Scale of assessments for 1950: Israel
﻿",https://apps.who.int/iris/handle/10665/86328,/iris/bitstream/handle/10665/86328/WHA3.85_eng.pdf?sequence=1&isAllowed=y
WHA3.74,1950,"Status of contributions to the budget for 1949
 ﻿",https://apps.who.int/iris/handle/10665/86316,/iris/bitstream/handle/10665/86316/WHA3.74_eng.pdf?sequence=1&isAllowed=y
WHA3.102,1950,"Convention on Privileges and Immunities of the Specialized Agencies: amendments to annex VII concerning associate members and persons serving on expert advisory panels
﻿",https://apps.who.int/iris/handle/10665/86348,/iris/bitstream/handle/10665/86348/WHA3.102_eng.pdf?sequence=1&isAllowed=y
WHA3.39,1950,"Expert Group on Prematurity: report on session
﻿",https://apps.who.int/iris/handle/10665/86246,/iris/bitstream/handle/10665/86246/WHA3.39_eng.pdf?sequence=1&isAllowed=y
WHA3.24,1950,"Typhus and other rickettsioses
﻿",https://apps.who.int/iris/handle/10665/86227,/iris/bitstream/handle/10665/86227/WHA3.24_eng.pdf?sequence=1&isAllowed=y
WHA3.23,1950,"Hydatiodosis
﻿",https://apps.who.int/iris/handle/10665/86225,/iris/bitstream/handle/10665/86225/WHA3.23_eng.pdf?sequence=1&isAllowed=y
WHA3.57,1950,"Technical assistance programme
﻿",https://apps.who.int/iris/handle/10665/86296,/iris/bitstream/handle/10665/86296/WHA3.57_eng.pdf?sequence=1&isAllowed=y
WHA3.48,1950,"Problem of proliferation and overlapping of programmes of the United Nations and of specialized agencies
﻿",https://apps.who.int/iris/handle/10665/86259,/iris/bitstream/handle/10665/86259/WHA3.48_eng.pdf?sequence=1&isAllowed=y
WHA3.53,1950,"Programme of epidemiological work to be carried out with OIHP funds
﻿",https://apps.who.int/iris/handle/10665/86291,/iris/bitstream/handle/10665/86291/WHA3.53_eng.pdf?sequence=1&isAllowed=y
WHA3.21,1950,"Poliomyelitis
﻿",https://apps.who.int/iris/handle/10665/86222,/iris/bitstream/handle/10665/86222/WHA3.21_eng.pdf?sequence=1&isAllowed=y
WHA3.37,1950,"Expert Committee on Venereal Diseases: report on the third session
﻿",https://apps.who.int/iris/handle/10665/86244,/iris/bitstream/handle/10665/86244/WHA3.37_eng.pdf?sequence=1&isAllowed=y
WHA3.33,1950,"Dental hygiene
﻿",https://apps.who.int/iris/handle/10665/86239,/iris/bitstream/handle/10665/86239/WHA3.33_eng.pdf?sequence=1&isAllowed=y
WHA3.28,1950,"Bovine tuberculosis
﻿",https://apps.who.int/iris/handle/10665/86231,/iris/bitstream/handle/10665/86231/WHA3.28_eng.pdf?sequence=1&isAllowed=y
WHA3.43,1950,"Labelling and distribution of insecticides
﻿",https://apps.who.int/iris/handle/10665/86252,/iris/bitstream/handle/10665/86252/WHA3.43_eng.pdf?sequence=1&isAllowed=y
WHA3.34,1950,"Rehabilitation of the disabled, including the blind
﻿",https://apps.who.int/iris/handle/10665/86240,/iris/bitstream/handle/10665/86240/WHA3.34_eng.pdf?sequence=1&isAllowed=y
WHA3.1,1950,"General programme of work covering a specific period
﻿",https://apps.who.int/iris/handle/10665/86196,/iris/bitstream/handle/10665/86196/WHA3.1_eng.pdf?sequence=1&isAllowed=y
WHA3.44,1950,"Freer flow of medical supplies
﻿",https://apps.who.int/iris/handle/10665/86254,/iris/bitstream/handle/10665/86254/WHA3.44_eng.pdf?sequence=1&isAllowed=y
WHA3.91,1950,"Scale of assessments for 1951
﻿",https://apps.who.int/iris/handle/10665/86336,/iris/bitstream/handle/10665/86336/WHA3.91_eng.pdf?sequence=1&isAllowed=y
WHA3.59,1950,"Joint OIHP/WHO study-group on Cholera: report on the third session
﻿",https://apps.who.int/iris/handle/10665/86299,/iris/bitstream/handle/10665/86299/WHA3.59_eng.pdf?sequence=1&isAllowed=y
WHA3.64,1950,"Stimulation of campaigns against communicable diseases
﻿",https://apps.who.int/iris/handle/10665/86304,/iris/bitstream/handle/10665/86304/WHA3.64_eng.pdf?sequence=1&isAllowed=y
WHA3.6,1950,"Expert Committee on Health Statistics: report on the second session
﻿",https://apps.who.int/iris/handle/10665/86204,/iris/bitstream/handle/10665/86204/WHA3.6_eng.pdf?sequence=1&isAllowed=y
WHA3.32,1950,"Physical training
﻿",https://apps.who.int/iris/handle/10665/86238,/iris/bitstream/handle/10665/86238/WHA3.32_eng.pdf?sequence=1&isAllowed=y
WHA3.36,1950,"Pestilential diseases
﻿",https://apps.who.int/iris/handle/10665/86243,/iris/bitstream/handle/10665/86243/WHA3.36_eng.pdf?sequence=1&isAllowed=y
WHA3.35,1950,"Expert Committee on Environmental Sanitation: report on first session
﻿",https://apps.who.int/iris/handle/10665/86241,/iris/bitstream/handle/10665/86241/WHA3.35_eng.pdf?sequence=1&isAllowed=y
WHA3.12,1950,"Expert Committee on Drugs Liable to Produce Addiction: report on the second session
﻿",https://apps.who.int/iris/handle/10665/86212,/iris/bitstream/handle/10665/86212/WHA3.12_eng.pdf?sequence=1&isAllowed=y
WHA3.8,1950,"International biological standards
﻿",https://apps.who.int/iris/handle/10665/86207,/iris/bitstream/handle/10665/86207/WHA3.8_eng.pdf?sequence=1&isAllowed=y
WHA3.31,1950,"Joint ILO/WHO Committee on the Hygiene of Seafarers: report on the first session
﻿",https://apps.who.int/iris/handle/10665/86235,/iris/bitstream/handle/10665/86235/WHA3.31_eng.pdf?sequence=1&isAllowed=y
WHA3.20,1950,"Rabies
﻿",https://apps.who.int/iris/handle/10665/86221,/iris/bitstream/handle/10665/86221/WHA3.20_eng.pdf?sequence=1&isAllowed=y
WHA3.41,1950,"Expert Committee on Mental Health: report on first session
﻿",https://apps.who.int/iris/handle/10665/86249,/iris/bitstream/handle/10665/86249/WHA3.41_eng.pdf?sequence=1&isAllowed=y
WHA3.14,1950,"Languages of publication of the Bulletin of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86214,/iris/bitstream/handle/10665/86214/WHA3.14_eng.pdf?sequence=1&isAllowed=y
WHA3.18,1950,"Smallpox
﻿",https://apps.who.int/iris/handle/10665/86219,/iris/bitstream/handle/10665/86219/WHA3.18_eng.pdf?sequence=1&isAllowed=y
WHA3.117,1950,"Programme and budget for 1951
﻿",https://apps.who.int/iris/handle/10665/86366,/iris/bitstream/handle/10665/86366/WHA3.117_eng.pdf?sequence=1&isAllowed=y
WHA3.118,1950,"Assignment of the Republic of the United States of Indonesia to the South-East Asia region
﻿",https://apps.who.int/iris/handle/10665/86367,/iris/bitstream/handle/10665/86367/WHA3.118_eng.pdf?sequence=1&isAllowed=y
WHA3.46,1950,"Joint activities of WHO and UNICEF
﻿",https://apps.who.int/iris/handle/10665/86257,/iris/bitstream/handle/10665/86257/WHA3.46_eng.pdf?sequence=1&isAllowed=y
WHA3.5,1950,"International certificates of vaccination
﻿",https://apps.who.int/iris/handle/10665/86203,/iris/bitstream/handle/10665/86203/WHA3.5_eng.pdf?sequence=1&isAllowed=y
WHA3.50,1950,"Continuing needs of children
﻿",https://apps.who.int/iris/handle/10665/86261,/iris/bitstream/handle/10665/86261/WHA3.50_eng.pdf?sequence=1&isAllowed=y
WHA3.72,1950,"Financial report and accounts of the World Health Organization (‎1 January-31 December 1949)‎ and report of the external auditor
﻿",https://apps.who.int/iris/handle/10665/86313,/iris/bitstream/handle/10665/86313/WHA3.72_eng.pdf?sequence=1&isAllowed=y
WHA3.80,1950,"Level of expenditure for 1950
﻿",https://apps.who.int/iris/handle/10665/86323,/iris/bitstream/handle/10665/86323/WHA3.80_eng.pdf?sequence=1&isAllowed=y
WHA3.121,1950,"Award of Count Bernadotte Memorial Medal to WHO
﻿",https://apps.who.int/iris/handle/10665/86370,/iris/bitstream/handle/10665/86370/WHA3.121_eng.pdf?sequence=1&isAllowed=y
-,1950,"Third World Health Assembly, Geneva, 8 to 27 May 1950: resolutions and decisions: plenary meetings verbatim records: committees minutes and reports: annexes
﻿",https://apps.who.int/iris/handle/10665/85607,/iris/bitstream/handle/10665/85607/Official_record28_eng.pdf?sequence=1&isAllowed=y
WHA3.114,1950,"Principles to govern relations between WHO and regional and national non-governmental organizations
﻿",https://apps.who.int/iris/handle/10665/86362,/iris/bitstream/handle/10665/86362/WHA3.114_eng.pdf?sequence=1&isAllowed=y
