number,date,title,url
WHA4.9,1951,"Technical discussions at World Health Assemblies
﻿",https://apps.who.int/iris/handle/10665/86382
WHA4.42,1951,"Admission to membership of the World Health Organization: Japan
﻿",https://apps.who.int/iris/handle/10665/86447
WHA4.89,1951,"Election of members entitled to designate a person to serve on the Executive Board
﻿",https://apps.who.int/iris/handle/10665/86506
WHA4.71,1951,"Budget level for 1952
﻿",https://apps.who.int/iris/handle/10665/86480
WHA4.62,1951,"Salary of the Director-General
﻿",https://apps.who.int/iris/handle/10665/86469
WHA4.21,1951,"Resettlement of refugee physicians
﻿",https://apps.who.int/iris/handle/10665/86398
WHA4.48,1951,"WHO seals
﻿",https://apps.who.int/iris/handle/10665/86454
-,1952,"Fourth World Health Assembly, Geneva, 7 to 25 May 1951: resolutions and decisions: plenary meetings verbatim records: committees minutes and reports: annexes
﻿",https://apps.who.int/iris/handle/10665/85614
WHA4.51,1951,"Adoption of the staff regulations of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86458
WHA4.34,1951,"Financial report and accounts of the World Health Organization for 1950 and the report of the external auditor
﻿",https://apps.who.int/iris/handle/10665/86426
WHA4.55,1951,"Organizational structure and administrative efficiency of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86462
WHA4.41,1951,"Additional funds for the budget of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86446
WHA4.26,1951,"Scientific research in the field of health
﻿",https://apps.who.int/iris/handle/10665/86403
WHA4.75,1951,"Adaption of the International Sanitary Regulations (‎WHO regulations no. 2)‎
﻿",https://apps.who.int/iris/handle/10665/86489
WHA4.61,1951,"Admission of non-governmental organizations to relationship with the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86468
WHA4.30,1951,"Supply of insecticides
﻿",https://apps.who.int/iris/handle/10665/86410
WHA4.47,1951,"Scale of assessments
﻿",https://apps.who.int/iris/handle/10665/86453
WHA4.37,1951,"Supplemental budget for 1951: obligations to the United Nations
﻿",https://apps.who.int/iris/handle/10665/86437
WHA4.81,1951,"Sanitary protection in the case of mass movements of populations
﻿",https://apps.who.int/iris/handle/10665/86497
WHA4.87,1951,"Regional Committee for the Western Pacific: date of first meeting
﻿",https://apps.who.int/iris/handle/10665/86504
WHA4.73,1951,"Appropriation resolution for the financial year 1952
﻿",https://apps.who.int/iris/handle/10665/86483
WHA4.83,1951,"Criteria for determining the limits of yellow-fever endemic zones
﻿",https://apps.who.int/iris/handle/10665/86499
WHA4.72,1951,"Effective working budget for 1952
﻿",https://apps.who.int/iris/handle/10665/86482
WHA4.86,1951,"Inclusion of Cambodia, Laos and Viet Nam in the Western Pacific Region
﻿",https://apps.who.int/iris/handle/10665/86503
WHA4.20,1951,"Role of hospitals in world health
﻿",https://apps.who.int/iris/handle/10665/86396
WHA4.66,1951,"Place of the sixth World Health Assembly and of future health assemblies
﻿",https://apps.who.int/iris/handle/10665/86473
WHA4.11,1951,"Schedule of work of the Economic and Social Council
﻿",https://apps.who.int/iris/handle/10665/86384
WHA4.82,1951,"Hygiene and sanitation of airports
﻿",https://apps.who.int/iris/handle/10665/86498
WHA4.60,1951,"Costs to be borne by recipient governments in connection with field projects
﻿",https://apps.who.int/iris/handle/10665/86467
WHA4.33,1951,"Regular programme for 1952
﻿",https://apps.who.int/iris/handle/10665/86421
WHA4.74,1951,"Co-ordination of planning of UNICEF/WHO programmes
﻿",https://apps.who.int/iris/handle/10665/86485
WHA4.70,1951,"Emergency action to assist in the maintenance of international peace and security
﻿",https://apps.who.int/iris/handle/10665/86479
WHA4.15,1951,"Relations with the United Nations Relief and Works Agency for Palestine refugees in the Near East
﻿",https://apps.who.int/iris/handle/10665/86389
WHA4.46,1951,"Amendments to the rules of procedure of the World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/86452
WHA4.77,1951,"Terms of reference of committees to deal with the application of the International Sanitary Regulations
﻿",https://apps.who.int/iris/handle/10665/86491
WHA4.57,1951,"Use of Spanish at WHO meetings
﻿",https://apps.who.int/iris/handle/10665/86464
WHA4.14,1951,"Adoption of regulations for expert advisory panels and committees
﻿",https://apps.who.int/iris/handle/10665/86387
WHA4.38,1951,"Supplemental budget for 1951: assistance to refugees in Turkey
﻿",https://apps.who.int/iris/handle/10665/86441
WHA4.25,1951,"Medical supplies for member governments
﻿",https://apps.who.int/iris/handle/10665/86402
WHA4.3,1951,"Health statistics
﻿",https://apps.who.int/iris/handle/10665/86376
WHA4.49,1951,"Co-ordination of administrative and financial questions in the United Nations specialized agencies
﻿",https://apps.who.int/iris/handle/10665/86455
WHA4.7,1951,"Tuberculosis Research Office, Copenhagen
﻿",https://apps.who.int/iris/handle/10665/86380
WHA4.27,1951,"Development of national health programmes
﻿",https://apps.who.int/iris/handle/10665/86404
WHA4.58,1951,"Transfer of the assets of the Office International d'Hygiène publique
﻿",https://apps.who.int/iris/handle/10665/86465
WHA4.44,1951,"Admission to membership of the World Health Organization: Spain
﻿",https://apps.who.int/iris/handle/10665/86449
WHA4.5,1951,"Dental hygiene
﻿",https://apps.who.int/iris/handle/10665/86378
WHA4.24,1951,"Projects for technical assistance
﻿",https://apps.who.int/iris/handle/10665/86401
WHA4.59,1951,"Agreement with the government of Egypt
﻿",https://apps.who.int/iris/handle/10665/86466
WHA4.63,1951,"Appointment of representatives to the WHO Staff Pension Committee
﻿",https://apps.who.int/iris/handle/10665/86470
WHA4.16,1951,"Long-range activities for children and relations with UNICEF
﻿",https://apps.who.int/iris/handle/10665/86390
WHA4.13,1951,"Permanent secretariat for the International Pharmacopeia
﻿",https://apps.who.int/iris/handle/10665/86386
WHA4.65,1951,"Place of the fifth World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/86472
WHA4.67,1951,"Assignment to regions: Morocco, Tunisia and Algeria
﻿",https://apps.who.int/iris/handle/10665/86474
WHA4.22,1951,"Technical assistance programme
﻿",https://apps.who.int/iris/handle/10665/86399
WHA4.1,1951,"Annual report of the Director-General for 1950
 ﻿",https://apps.who.int/iris/handle/10665/86374
WHA4.53,1951,"Staff rules: salary differential
﻿",https://apps.who.int/iris/handle/10665/86460
WHA4.52,1951,"Amendments to the staff rules: general
﻿",https://apps.who.int/iris/handle/10665/86459
WHA4.80,1951,"Additional national health and sanitary measures to prevent the spread of the six quarantinable diseases
﻿",https://apps.who.int/iris/handle/10665/86495
WHA4.85,1951,"Léon Bernard Foundation prize
﻿",https://apps.who.int/iris/handle/10665/86502
WHA4.88,1951,"Earthquake in El Salvador
﻿",https://apps.who.int/iris/handle/10665/86505
WHA4.32,1951,"Control of venereal disease among the Rhine boatmen
﻿",https://apps.who.int/iris/handle/10665/86417
WHA4.76,1951,"Explanatory memorandum on the International Sanitary Regulations (‎WHO regulations no.2)‎
﻿",https://apps.who.int/iris/handle/10665/86490
WHA4.50,1951,"Adoption of financial regulations of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86456
WHA4.6,1951,"First Inter-American Sanitary Congress
﻿",https://apps.who.int/iris/handle/10665/86379
WHA4.84,1951,"Kamaran quarantine station
 ﻿",https://apps.who.int/iris/handle/10665/86501
A4/72,1951,"Index to resolutions adopted by the fourth World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/101637
WHA4.17,1951,"Development of arid land, and international co-operation on water control and utilization
﻿",https://apps.who.int/iris/handle/10665/86391
WHA4.19,1951,"Improvement of environmental hygiene and sanitation
﻿",https://apps.who.int/iris/handle/10665/86395
WHA4.90,1951,"Approval of reports of the Executive Board
﻿",https://apps.who.int/iris/handle/10665/86507
WHA4.39,1951,"Scale of assessments: Israel, Korea and Viet Nam
﻿",https://apps.who.int/iris/handle/10665/86444
WHA4.2,1951,"General programme of work covering a specific period
﻿",https://apps.who.int/iris/handle/10665/86375
WHA4.31,1951,"Toxic hazards of certain insecticides and similar products
﻿",https://apps.who.int/iris/handle/10665/86413
WHA4.64,1951,"Working capital fund for 1952
﻿",https://apps.who.int/iris/handle/10665/86471
WHA4.43,1951,"Admission to membership of the World Health Organization: Federal Republic of Germany
﻿",https://apps.who.int/iris/handle/10665/86448
WHA4.68,1951,"Appropriation resolution for the financial year 1950: amendment
﻿",https://apps.who.int/iris/handle/10665/86476
WHA4.69,1951,"Appropriation resolution for the financial year 1951: amendment
﻿",https://apps.who.int/iris/handle/10665/86477
WHA4.54,1951,"Appointment of external auditor for the financial years 1952 to 1954
﻿",https://apps.who.int/iris/handle/10665/86461
WHA4.36,1951,"Working capital fund
﻿",https://apps.who.int/iris/handle/10665/86433
WHA4.79,1951,"Special measures for the protection of isolated communities
﻿",https://apps.who.int/iris/handle/10665/86493
WHA4.40,1951,"Measures for improving the financial position of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86445
WHA4.23,1951,"Co-ordination of technical assistance programmes
﻿",https://apps.who.int/iris/handle/10665/86400
WHA4.78,1951,"Epidemic diseases not covered by the International Sanitary Regulations (‎WHO regulations no. 2)‎
﻿",https://apps.who.int/iris/handle/10665/86492
WHA4.45,1951,"Action taken by Poland with respect to membership of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86450
WHA4.28,1951,"Utilization of short-term consultants
﻿",https://apps.who.int/iris/handle/10665/86405
WHA4.12,1951,"Active support by member states for the work of specialized agencies
﻿",https://apps.who.int/iris/handle/10665/86385
WHA4.56,1951,"Form of presentation of the programme and budget estimates
﻿",https://apps.who.int/iris/handle/10665/86463
WHA4.10,1951,"Concentration of effort and resources of the United Nations and specialized agencies
﻿",https://apps.who.int/iris/handle/10665/86383
WHA4.4,1951,"Publications
﻿",https://apps.who.int/iris/handle/10665/86377
WHA4.8,1951,"Prevention and treatment of severe malnutrition in times of disaster
﻿",https://apps.who.int/iris/handle/10665/86381
WHA4.18,1951,"Rehabilitation of physically handicapped
﻿",https://apps.who.int/iris/handle/10665/86394
WHA5.32,1952,"Reservations and proposed amendments to the International Sanitary Regulations (‎WHO regulations no.2)‎
﻿",https://apps.who.int/iris/handle/10665/86540
WHA5.54,1952,"Accommodation for the Headquarters office
﻿",https://apps.who.int/iris/handle/10665/86562
WHA5.58,1952,"Exceptional contribution from the Kingdom of Laos
﻿",https://apps.who.int/iris/handle/10665/86566
WHA5.65,1952,"Reports of the Administrative Committee on Co-ordination
﻿",https://apps.who.int/iris/handle/10665/86573
WHA5.44,1952,"Assignment of United Kingdom of Libya to the Eastern Mediterranean region
﻿",https://apps.who.int/iris/handle/10665/86552
WHA5.28,1952,"Leprosy
﻿",https://apps.who.int/iris/handle/10665/86536
WHA5.43,1952,"Assignment to regions
 ﻿",https://apps.who.int/iris/handle/10665/86551
WHA5.49,1952,"Duration of sessions of the Health Assembly
﻿",https://apps.who.int/iris/handle/10665/86557
WHA5.42,1952,"Rights and obligations of associate members
﻿",https://apps.who.int/iris/handle/10665/86550
WHA5.48,1952,"Health assemblies away from Headquarters
﻿",https://apps.who.int/iris/handle/10665/86556
WHA5.26,1952,"Vital and health statistics
﻿",https://apps.who.int/iris/handle/10665/86534
WHA5.51,1952,"Appointments to the WHO Staff Pension Committee
﻿",https://apps.who.int/iris/handle/10665/86559
WHA5.15,1952,"Admission of Tunisia as an associate member of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86523
WHA5.8,1952,"Budget level for 1953
﻿",https://apps.who.int/iris/handle/10665/86516
WHA5.16,1952,"Admission of Morocco as an associate member of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/86524
WHA5.33,1952,"Election of members entitled to designate a person to serve on the Executive Board
﻿",https://apps.who.int/iris/handle/10665/86541
WHA5.2,1952,"Admission to membership of the World Health Organization: United Kingdom of Libya
﻿",https://apps.who.int/iris/handle/10665/86509
WHA5.61,1952,"Technical assistance program: third and fourth periods
﻿",https://apps.who.int/iris/handle/10665/86569
WHA5.37,1952,"Appropriation resolution for the financial year 1953
﻿",https://apps.who.int/iris/handle/10665/86545
WHA5.45,1952,"Regional Committee for the Eastern Mediterranean
﻿",https://apps.who.int/iris/handle/10665/86553
WHA5.39,1952,"Annual reports from member states
﻿",https://apps.who.int/iris/handle/10665/86547
WHA5.35,1952,"Financial report and accounts of the World Health Organization for 1951 and report of the external auditor
﻿",https://apps.who.int/iris/handle/10665/86543
WHA5.21,1952,"Reimbursement by governments for materials, supplies and equipment
﻿",https://apps.who.int/iris/handle/10665/86529
WHA5.23,1952,"Publications revolving fund
﻿",https://apps.who.int/iris/handle/10665/86531
